,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia ,alcaldía,latitud,longitud
5675,2020,Junio,2020-06-03,21:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,CENTRO,CUAUHTEMOC,19.430208207213,-99.1483817095072
5676,2020,Junio,2020-06-02,23:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,26,FISICA,ROMA NORTE,CUAUHTEMOC,19.4110574722448,-99.164127092559
5677,2020,Junio,2020-06-04,12:40:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,44,FISICA,PERALVILLO,CUAUHTEMOC,19.4610830361905,-99.1278241982699
5678,2020,Mayo,2020-05-26,01:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4129716029737,-99.1710774488536
5679,2020,Junio,2020-06-04,13:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,64,FISICA,CENTRO,CUAUHTEMOC,19.4328201500628,-99.1245679374974
5684,2020,Mayo,2020-05-30,02:20:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,ROMA NORTE,CUAUHTEMOC,19.4145257404574,-99.1602118795471
5685,2020,Junio,2020-06-04,20:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,CENTRO,CUAUHTEMOC,19.4273561545836,-99.1499866088995
5686,2020,Junio,2020-06-02,12:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,ROMA SUR,CUAUHTEMOC,19.4069123411317,-99.1634304223997
5687,2020,Mayo,2020-05-25,07:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,ROMA NORTE,CUAUHTEMOC,19.4210813973059,-99.156036799874
5688,2020,Mayo,2020-05-20,16:10:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,43,FISICA,TRANSITO,CUAUHTEMOC,19.4181905959622,-99.1318527000904
5689,2020,Junio,2020-06-03,06:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,50,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4463736168763,-99.1533045179282
5690,2020,Junio,2020-06-05,18:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,57,FISICA,PERALVILLO,CUAUHTEMOC,19.4613636800157,-99.1341872400592
5691,2020,Junio,2020-06-03,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,DOCTORES,CUAUHTEMOC,19.4215770890945,-99.144026179535
5692,2020,Junio,2020-06-06,15:10:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4541117086783,-99.1351416398833
5693,2020,Junio,2020-06-04,22:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,70,FISICA,GUERRERO,CUAUHTEMOC,19.4430757131927,-99.1427300697801
5694,2020,Junio,2020-06-04,08:15:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4595197436016,-99.1397406648069
5695,2020,Junio,2020-06-06,23:48:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,CENTRO,CUAUHTEMOC,19.4257695448524,-99.1313253995802
5696,2020,Junio,2020-06-04,23:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,41,FISICA,CONDESA,CUAUHTEMOC,19.4146267441049,-99.1749809502519
5697,2020,Junio,2020-06-07,10:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,51,FISICA,GUERRERO,CUAUHTEMOC,19.4422992269747,-99.1466273199955
5698,2020,Junio,2020-06-03,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA SUR,CUAUHTEMOC,19.4055354902344,-99.1641098196604
5699,2020,Junio,2020-06-08,03:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,49,FISICA,DOCTORES,CUAUHTEMOC,19.4194039581689,-99.1491520476387
5700,2020,Junio,2020-06-07,09:00:00,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,Masculino,48,FISICA,TABACALERA,CUAUHTEMOC,19.438324502406,-99.1550513996182
5701,2020,Junio,2020-06-06,15:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.452943584059,-99.1473839394508
5702,2020,Enero,2020-01-01,03:46:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4503823130231,-99.1585679155272
5703,2020,Junio,2020-06-08,14:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,38,FISICA,ROMA NORTE,CUAUHTEMOC,19.4136745426334,-99.1547136709184
5704,2020,Junio,2020-06-03,06:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.4593103024259,-99.1495119999668
5705,2020,Junio,2020-06-07,10:15:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,30,FISICA,BUENAVISTA,CUAUHTEMOC,19.4405951041331,-99.1499231997175
5706,2020,Junio,2020-06-01,14:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,46,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4478364774905,-99.1622243311826
5707,2020,Mayo,2020-05-18,09:50:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,42,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4560167254424,-99.1500829977163
5708,2020,Junio,2020-06-04,22:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,MORELOS,CUAUHTEMOC,19.4446415354417,-99.1326979231632
5709,2020,Junio,2020-06-07,11:59:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,ATLAMPA,CUAUHTEMOC,19.4557227002302,-99.1512679997484
5710,2020,Junio,2020-06-07,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,ATLAMPA,CUAUHTEMOC,19.4557227002302,-99.1512679997484
5711,2020,Junio,2020-06-03,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,DOCTORES,CUAUHTEMOC,19.4215543282788,-99.1440211195841
5712,2020,Mayo,2020-05-22,17:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,43,FISICA,DOCTORES,CUAUHTEMOC,19.4132960897764,-99.1453567773656
5713,2020,Junio,2020-06-03,07:14:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,ROMA SUR,CUAUHTEMOC,19.406820200711,-99.163928299686
5714,2020,Junio,2020-06-05,20:30:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,54,FISICA,ROMA NORTE,CUAUHTEMOC,19.4145148501636,-99.1618233896102
5715,2020,Abril,2020-04-14,18:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.454237997898,-99.136308817201
5716,2020,Junio,2020-06-10,19:15:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,65,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4512327208729,-99.1584059371452
5717,2020,Junio,2020-06-04,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,TABACALERA,CUAUHTEMOC,19.4368939028232,-99.1561970004486
5718,2020,Junio,2020-06-07,07:30:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,25,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.452468809957,-99.1456323219351
5719,2020,Junio,2020-06-10,22:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,40,FISICA,CENTRO,CUAUHTEMOC,19.4434530706517,-99.1390418070217
5720,2020,Junio,2020-06-07,10:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,ATLAMPA,CUAUHTEMOC,19.455757900895,-99.1511153737349
5721,2020,Junio,2020-06-08,10:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,69,FISICA,GUERRERO,CUAUHTEMOC,19.4390708478296,-99.1428668072097
5722,2020,Junio,2020-06-11,04:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,42,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4567706334947,-99.1371109673146
5723,2020,Junio,2020-06-11,18:20:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4547038778944,-99.138346509858
5724,2020,Junio,2020-06-11,15:00:00,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,GUERRERO,CUAUHTEMOC,19.4379675829926,-99.149123785656
5725,2020,Junio,2020-06-08,11:00:00,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,38,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4150555298129,-99.1692819260859
5726,2020,Junio,2020-06-11,21:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.406180417809,-99.1317176198221
5727,2020,Mayo,2020-05-22,06:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,DOCTORES,CUAUHTEMOC,19.4220336989212,-99.1483009003705
5728,2020,Junio,2020-06-09,03:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4117942465816,-99.1645729696118
5729,2020,Mayo,2020-05-18,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,35,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4415130722562,-99.1595226124267
5730,2020,Junio,2020-06-13,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,JUÁREZ,CUAUHTEMOC,19.4284395404412,-99.1591152298825
5731,2020,Junio,2020-06-12,22:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,39,FISICA,CENTRO,CUAUHTEMOC,19.4312573557777,-99.1413750997087
5732,2020,Junio,2020-06-11,07:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,JUÁREZ,CUAUHTEMOC,19.423837350431,-99.1734969003846
5733,2020,Junio,2020-06-08,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,38,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4094744462355,-99.1344089138695
5734,2020,Junio,2020-06-13,20:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,TRANSITO,CUAUHTEMOC,19.4184881001643,-99.1317062998376
5735,2020,Junio,2020-06-13,21:57:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,19,FISICA,CENTRO,CUAUHTEMOC,19.4393640986554,-99.1274412998106
5736,2020,Junio,2020-06-14,03:40:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,20,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4417457015143,-99.1605143004067
5737,2020,Junio,2020-06-12,13:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4514846062712,-99.1422340896921
5738,2020,Junio,2020-06-14,11:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,23,FISICA,OBRERA,CUAUHTEMOC,19.4140777996079,-99.1350079901066
5739,2020,Junio,2020-06-09,05:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,54,FISICA,BUENAVISTA,CUAUHTEMOC,19.4460789560165,-99.1503483098666
5740,2020,Junio,2020-06-09,12:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,20,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.448634901634,-99.1627241398427
5741,2020,Junio,2020-06-07,01:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,CONDESA,CUAUHTEMOC,19.4154761306149,-99.1796261102609
5742,2020,Junio,2020-06-05,07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,JUÁREZ,CUAUHTEMOC,19.4261835729756,-99.1619387297339
5743,2020,Junio,2020-06-14,20:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,60,FISICA,CONDESA,CUAUHTEMOC,19.4125882412116,-99.1801394585472
5744,2020,Mayo,2020-05-04,09:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4142170985324,-99.1691177486161
5745,2020,Junio,2020-06-14,05:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4380450021658,-99.1650098002054
5746,2020,Junio,2020-06-06,02:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,21,FISICA,GUERRERO,CUAUHTEMOC,19.4458445842636,-99.1455953401289
5747,2020,Junio,2020-06-16,00:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,20,FISICA,ROMA NORTE,CUAUHTEMOC,19.4229257671023,-99.1649993247501
5748,2020,Junio,2020-06-11,04:50:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,51,FISICA,ROMA NORTE,CUAUHTEMOC,19.418942509664,-99.1586731395841
5749,2020,Mayo,2020-05-22,18:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,57,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4540442480149,-99.1516549227148
5750,2020,Junio,2020-06-13,06:30:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,34,FISICA,DOCTORES,CUAUHTEMOC,19.4234652513847,-99.1538004301979
5751,2020,Junio,2020-06-13,03:21:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,ROMA NORTE,CUAUHTEMOC,19.4181604976372,-99.1584569003261
5752,2020,Junio,2020-06-14,02:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,ALGARIN,CUAUHTEMOC,19.4055109034183,-99.1439749999612
5753,2020,Junio,2020-06-16,22:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,39,FISICA,TABACALERA,CUAUHTEMOC,19.4366726506407,-99.1554950295982
5754,2020,Junio,2020-06-14,04:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,55,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4420672666469,-99.1639180702882
5755,2020,Junio,2020-06-05,06:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,JUÁREZ,CUAUHTEMOC,19.4272104909032,-99.1628597919004
5756,2020,Junio,2020-06-17,08:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,DOCTORES,CUAUHTEMOC,19.4120036005204,-99.1452084496246
5757,2020,Junio,2020-06-13,22:30:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,26,FISICA,TRANSITO,CUAUHTEMOC,19.4154642424164,-99.1323043397548
5758,2020,Junio,2020-06-17,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.4243583585574,-99.1494693118198
5759,2020,Junio,2020-06-17,13:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,30,FISICA,OBRERA,CUAUHTEMOC,19.4164114216524,-99.1373781073427
5760,2020,Junio,2020-06-17,03:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,53,FISICA,GUERRERO,CUAUHTEMOC,19.448354251851,-99.1392479104356
5761,2020,Junio,2020-06-14,02:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,38,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4096930024635,-99.168772000412
5762,2020,Junio,2020-06-17,13:05:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,38,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.4084985974567,-99.1324092840016
5763,2020,Junio,2020-06-08,12:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4142164774529,-99.1657318264873
5764,2020,Junio,2020-06-18,07:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,20,FISICA,OBRERA,CUAUHTEMOC,19.4091236398902,-99.1421839230786
5765,2020,Junio,2020-06-17,14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4271990138851,-99.1392897402758
5766,2020,Junio,2020-06-17,07:27:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.4616191133976,-99.1463626601114
5767,2020,Junio,2020-06-18,20:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,58,FISICA,DOCTORES,CUAUHTEMOC,19.4099091965649,-99.1475879998099
5768,2020,Junio,2020-06-18,20:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,CENTRO,CUAUHTEMOC,19.4233350552924,-99.1259271301825
5769,2020,Junio,2020-06-18,02:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,44,FISICA,MORELOS,CUAUHTEMOC,19.4474289323862,-99.1321535383523
5770,2020,Junio,2020-06-17,08:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,41,FISICA,ROMA SUR,CUAUHTEMOC,19.4064195375042,-99.1583593912162
5771,2020,Marzo,2020-03-31,01:05:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.4099452034209,-99.1287084996309
5772,2020,Junio,2020-06-17,05:17:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,ROMA NORTE,CUAUHTEMOC,19.4125889002173,-99.1569232998035
5773,2020,Junio,2020-06-19,14:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,51,FISICA,TABACALERA,CUAUHTEMOC,19.4377822023041,-99.1552030998369
5774,2020,Junio,2020-06-19,15:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,CENTRO,CUAUHTEMOC,19.4368027229946,-99.127333810681
5775,2020,Junio,2020-06-19,15:34:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.4178141205582,-99.1450850501858
5776,2020,Junio,2020-06-19,15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,DOCTORES,CUAUHTEMOC,19.4215593939165,-99.1440264897147
5777,2020,Junio,2020-06-18,05:40:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4381689615344,-99.1564951990444
5778,2020,Junio,2020-06-12,07:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,20,FISICA,DOCTORES,CUAUHTEMOC,19.4068815984629,-99.1497623004078
5779,2020,Junio,2020-06-10,09:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4415720775209,-99.1640420731939
5780,2020,Junio,2020-06-17,10:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,32,FISICA,CENTRO,CUAUHTEMOC,19.4259226198485,-99.133060449162
5781,2020,Junio,2020-06-20,11:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4568721788066,-99.1363276403588
5782,2020,Junio,2020-06-19,09:20:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,52,FISICA,CENTRO,CUAUHTEMOC,19.4323700286273,-99.1280281504076
5783,2020,Junio,2020-06-20,12:40:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4545983066516,-99.1513783101148
5784,2020,Junio,2020-06-20,15:12:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,44,FISICA,CENTRO,CUAUHTEMOC,19.4242223430018,-99.1391731899751
5785,2020,Marzo,2020-03-26,05:45:00,ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,41,FISICA,ROMA NORTE,CUAUHTEMOC,19.4143426998405,-99.1633177998949
5786,2020,Junio,2020-06-20,16:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,27,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4504125221414,-99.1360713601447
5787,2020,Junio,2020-06-18,07:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4491171995562,-99.1364315099243
