_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
14874,2023,Enero,2023-01-04,2024-11-11T10:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4546236121348,-99.1566235903809
14875,2023,Enero,2023-01-05,2024-11-11T15:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,42,FISICA,CENTRO,CUAUHTEMOC,19.4308024018898,-99.124848250461
14876,2023,Enero,2023-01-05,2024-11-11T02:15:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4550311186112,-99.14026021986339
14878,2023,Enero,2023-01-01,2024-11-11T05:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,38,FISICA,BUENAVISTA,CUAUHTEMOC,19.4417910142832,-99.1487091803881
14879,2023,Enero,2023-01-04,2024-11-11T19:00:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,60,FISICA,CENTRO,CUAUHTEMOC,19.4310835012895,-99.1271200796208
14880,2023,Enero,2023-01-06,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,DOCTORES,CUAUHTEMOC,19.4087111193256,-99.1510073804747
14882,2023,Enero,2023-01-06,2024-11-11T13:20:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,77,FISICA,CENTRO,CUAUHTEMOC,19.4308881378788,-99.134538840218
14883,2023,Enero,2023-01-06,2024-11-11T14:30:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,48,FISICA,CENTRO,CUAUHTEMOC,19.4369412280146,-99.1470596196788
14887,2023,Enero,2023-01-05,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,78,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4623949470803,-99.1426111799757
14888,2023,Enero,2023-01-06,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4586558523979,-99.1464923299937
14889,2023,Enero,2023-01-02,2024-11-11T07:25:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,49,FISICA,DOCTORES,CUAUHTEMOC,19.407194499157,-99.1551867103905
14893,2023,Enero,2023-01-06,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,ROMA NORTE,CUAUHTEMOC,19.4203102719559,-99.1579654797409
14894,2023,Enero,2023-01-05,2024-11-11T10:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.4216202734913,-99.158733930191
14895,2023,Enero,2023-01-07,2024-11-11T07:05:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,OBRERA,CUAUHTEMOC,19.4099179857942,-99.1438972903479
14896,2023,Enero,2023-01-08,2024-11-11T09:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,26,FISICA,JUÁREZ,CUAUHTEMOC,19.4274255570742,-99.1622158900256
14897,2023,Enero,2023-01-07,2024-11-11T17:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,48,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.427257045654,-99.1717512503402
14898,2023,Enero,2023-01-07,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,54,FISICA,HIPÓDROMO,CUAUHTEMOC,19.406224316376,-99.1731226399627
14900,2023,Enero,2023-01-05,2024-11-11T21:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,CENTRO,CUAUHTEMOC,19.4350998568218,-99.1470024003239
14901,2023,Enero,2023-01-08,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.4060524595445,-99.1348957999384
14902,2023,Enero,2023-01-03,2024-11-11T07:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,ROMA SUR,CUAUHTEMOC,19.4058106899046,-99.1646924603578
14903,2023,Enero,2023-01-08,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4215443822674,-99.1670233001369
14904,2023,Enero,2023-01-07,2024-11-11T07:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,69,FISICA,OBRERA,CUAUHTEMOC,19.415927168787,-99.1421940904731
14905,2023,Enero,2023-01-08,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,56,FISICA,OBRERA,CUAUHTEMOC,19.4102244291364,-99.1442406197757
14907,2023,Enero,2023-01-09,2024-11-11T02:52:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,ROMA NORTE,CUAUHTEMOC,19.4222366566001,-99.1620820696039
14909,2023,Enero,2023-01-09,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,30,FISICA,GUERRERO,CUAUHTEMOC,19.4498629822126,-99.1441275199923
14910,2023,Enero,2023-01-08,2024-11-11T04:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,20,FISICA,ROMA NORTE,CUAUHTEMOC,19.4233703138267,-99.1576695401721
14911,2023,Enero,2023-01-07,2024-11-11T07:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,49,FISICA,JUÁREZ,CUAUHTEMOC,19.4236627201293,-99.1629651203505
14912,2023,Enero,2023-01-06,2024-11-11T07:45:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,40,FISICA,ROMA NORTE,CUAUHTEMOC,19.4163072488613,-99.1717017396218
14913,2023,Enero,2023-01-09,2024-11-11T19:10:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,MORELOS,CUAUHTEMOC,19.4431998136751,-99.1287133096064
14914,2023,Enero,2023-01-06,2024-11-11T05:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,24,FISICA,BUENAVISTA,CUAUHTEMOC,19.4382681283542,-99.1505319995384
14915,2023,Enero,2023-01-09,2024-11-11T07:50:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,JUÁREZ,CUAUHTEMOC,19.4242457784988,-99.1628108902226
14916,2023,Enero,2023-01-08,2024-11-11T01:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4524844382392,-99.1545828803848
14918,2023,Enero,2023-01-05,2024-11-11T09:22:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,ROMA NORTE,CUAUHTEMOC,19.4151653365184,-99.157750900455
14919,2023,Enero,2023-01-08,2024-11-11T12:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,OBRERA,CUAUHTEMOC,19.4164141298015,-99.1405364897808
14920,2023,Enero,2023-01-07,2024-11-11T12:15:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.4109436440589,-99.166100620042
14921,2023,Enero,2023-01-09,2024-11-11T09:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,CONDESA,CUAUHTEMOC,19.414533312682,-99.1750699299654
14922,2023,Enero,2023-01-01,2024-11-11T09:25:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,ROMA NORTE,CUAUHTEMOC,19.4126164433776,-99.1558235497324
14923,2023,Enero,2023-01-10,2024-11-11T07:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,PERALVILLO,CUAUHTEMOC,19.4631248193004,-99.1334720395981
14924,2023,Enero,2023-01-07,2024-11-11T03:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,ROMA NORTE,CUAUHTEMOC,19.4132225880604,-99.1616797200087
14925,2023,Enero,2023-01-09,2024-11-11T06:20:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,24,FISICA,VISTA ALEGRE,CUAUHTEMOC,19.4084603256659,-99.1341453001157
14926,2023,Enero,2023-01-09,2024-11-11T16:25:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,57,FISICA,TABACALERA,CUAUHTEMOC,19.4320405500635,-99.1573874702621
14927,2023,Enero,2023-01-10,2024-11-11T07:45:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,OBRERA,CUAUHTEMOC,19.4174862206105,-99.1413732496748
14928,2023,Enero,2023-01-10,2024-11-11T09:34:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,53,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.446007758389,-99.1616292701616
14929,2023,Enero,2023-01-04,2024-11-11T00:40:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,20,FISICA,MORELOS,CUAUHTEMOC,19.4498395756186,-99.1271985299131
14930,2023,Enero,2023-01-09,2024-11-11T07:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4107781660189,-99.1742039095516
14931,2023,Enero,2023-01-06,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,ROMA NORTE,CUAUHTEMOC,19.4218030717699,-99.1565452101924
14932,2023,Enero,2023-01-01,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,DOCTORES,CUAUHTEMOC,19.4215309296666,-99.1520605996046
14933,2023,Enero,2023-01-10,2024-11-11T11:00:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,BUENAVISTA,CUAUHTEMOC,19.446154196851,-99.1507767101388
14934,2023,Enero,2023-01-10,2024-11-11T03:20:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,60,FISICA,ROMA NORTE,CUAUHTEMOC,19.4231519211985,-99.1610969597459
14935,2023,Enero,2023-01-10,2024-11-11T20:08:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,44,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4427028228317,-99.1546685604635
14936,2023,Enero,2023-01-09,2024-11-11T05:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,ROMA NORTE,CUAUHTEMOC,19.4124203673488,-99.1563434195512
14938,2023,Enero,2023-01-09,2024-11-11T02:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,TABACALERA,CUAUHTEMOC,19.4314127006815,-99.1590736396547
14939,2023,Enero,2023-01-03,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,ROMA SUR,CUAUHTEMOC,19.4072013371531,-99.1570106096543
14940,2023,Enero,2023-01-09,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4079635623108,-99.1792105898098
14941,2023,Enero,2023-01-10,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,ROMA NORTE,CUAUHTEMOC,19.4216695915648,-99.1585663002178
14942,2023,Enero,2023-01-11,2024-11-11T01:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.455821700687,-99.143234970344
14945,2023,Enero,2023-01-07,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,ROMA NORTE,CUAUHTEMOC,19.4225287203511,-99.1558164998297
14946,2023,Enero,2023-01-10,2024-11-11T12:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4533381510623,-99.1457372898673
14947,2023,Enero,2023-01-11,2024-11-11T11:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,40,FISICA,MORELOS,CUAUHTEMOC,19.44520043364,-99.1246578096604
14949,2023,Enero,2023-01-08,2024-11-11T08:40:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,PERALVILLO,CUAUHTEMOC,19.4604262282633,-99.1342654400895
14950,2023,Enero,2023-01-10,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,ROMA NORTE,CUAUHTEMOC,19.4240626469391,-99.1579513996293
14951,2023,Enero,2023-01-09,2024-11-11T17:00:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,29,FISICA,ROMA NORTE,CUAUHTEMOC,19.4221540109653,-99.1556140802806
14952,2023,Enero,2023-01-11,2024-11-11T15:50:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,48,FISICA,JUÁREZ,CUAUHTEMOC,19.4243285836182,-99.1628748197579
14953,2023,Enero,2023-01-09,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.4203468727648,-99.1695911595899
14954,2023,Enero,2023-01-11,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,JUÁREZ,CUAUHTEMOC,19.4252392180099,-99.1610747399371
14955,2023,Enero,2023-01-08,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,56,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4283051012679,-99.1726007796558
14956,2023,Enero,2023-01-11,2024-11-11T03:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,39,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4067971791603,-99.1789074098296
14957,2023,Enero,2023-01-11,2024-11-11T23:09:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,ROMA NORTE,CUAUHTEMOC,19.418178787176,-99.1593680497081
14958,2023,Enero,2023-01-12,2024-11-11T10:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,ROMA NORTE,CUAUHTEMOC,19.418744099504,-99.1653969897945
14960,2023,Enero,2023-01-12,2024-11-11T12:36:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,42,FISICA,PERALVILLO,CUAUHTEMOC,19.461448568035,-99.1374783196744
14961,2023,Enero,2023-01-10,2024-11-11T06:50:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,JUÁREZ,CUAUHTEMOC,19.4236146570419,-99.1629382999754
14962,2023,Enero,2023-01-11,2024-11-11T08:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,JUÁREZ,CUAUHTEMOC,19.4255991669285,-99.1612933901193
14964,2023,Enero,2023-01-11,2024-11-11T23:50:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,34,FISICA,MORELOS,CUAUHTEMOC,19.444516192651,-99.1380111902292
14965,2023,Enero,2023-01-09,2024-11-11T16:15:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,25,FISICA,JUÁREZ,CUAUHTEMOC,19.4298448340236,-99.1616179801845
14966,2023,Enero,2023-01-12,2024-11-11T19:10:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,60,FISICA,ATLAMPA,CUAUHTEMOC,19.4571595610918,-99.1490323795493
14967,2023,Enero,2023-01-11,2024-11-11T09:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,75,FISICA,CENTRO,CUAUHTEMOC,19.4356478935625,-99.1438316696217
14968,2023,Enero,2023-01-11,2024-11-11T05:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,59,FISICA,ROMA SUR,CUAUHTEMOC,19.4054326507825,-99.1602051295503
14969,2023,Enero,2023-01-11,2024-11-11T04:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,ROMA NORTE,CUAUHTEMOC,19.4192858987108,-99.1574259001617
14970,2023,Enero,2023-01-10,2024-11-11T02:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,55,FISICA,ALGARIN,CUAUHTEMOC,19.4054425954981,-99.1429500296737
14971,2023,Enero,2023-01-13,2024-11-11T07:00:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4037427125513,-99.1693827504652
14972,2023,Enero,2023-01-10,2024-11-11T05:50:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,ROMA NORTE,CUAUHTEMOC,19.4162296328464,-99.1621162897504
14973,2023,Enero,2023-01-13,2024-11-11T11:50:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4245518572722,-99.1282139700052
14974,2023,Enero,2023-01-07,2024-11-11T12:15:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,31,FISICA,CENTRO,CUAUHTEMOC,19.4371649139543,-99.1462925097496
14975,2023,Enero,2023-01-05,2024-11-11T09:30:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,47,FISICA,OBRERA,CUAUHTEMOC,19.416684797508,-99.1408257197562
14977,2023,Enero,2023-01-13,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4516391805066,-99.1547183497158
14978,2023,Enero,2023-01-12,2024-11-11T20:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,37,FISICA,DOCTORES,CUAUHTEMOC,19.4122188011588,-99.1487541897994
14979,2023,Enero,2023-01-12,2024-11-11T08:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,ROMA NORTE,CUAUHTEMOC,19.4180919183451,-99.1562506301481
14980,2023,Enero,2023-01-13,2024-11-11T01:23:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4104509281033,-99.1736743301502
14981,2023,Enero,2023-01-13,2024-11-11T15:40:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,38,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4414040339266,-99.1590022904271
14982,2023,Enero,2023-01-13,2024-11-11T18:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,27,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4493168511189,-99.1363938201585
14983,2023,Enero,2023-01-12,2024-11-11T10:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4550980488726,-99.1404345597659
14984,2023,Enero,2023-01-12,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4080919527486,-99.1791757198494
14985,2023,Enero,2023-01-13,2024-11-11T17:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,DOCTORES,CUAUHTEMOC,19.4225155568633,-99.1538723903127
14986,2023,Enero,2023-01-13,2024-11-11T22:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,63,FISICA,MORELOS,CUAUHTEMOC,19.4444542291978,-99.1370869397365
14987,2023,Enero,2023-01-13,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,70,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4584442953197,-99.136792119775
14988,2023,Enero,2023-01-13,2024-11-11T05:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,58,FISICA,OBRERA,CUAUHTEMOC,19.4170026020997,-99.1345170398033
14989,2023,Enero,2023-01-14,2024-11-11T19:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4535735294524,-99.1409874604751
14990,2023,Enero,2023-01-14,2024-11-11T19:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,44,FISICA,ROMA SUR,CUAUHTEMOC,19.4108152099413,-99.1615361297388
14991,2023,Enero,2023-01-11,2024-11-11T08:03:00.000Z,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,34,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4580558212459,-99.123588740462
14992,2023,Enero,2023-01-15,2024-11-11T00:07:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4584759594772,-99.1405062201181
14993,2023,Enero,2023-01-14,2024-11-11T04:15:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4402386724551,-99.1556695102146
14994,2023,Enero,2023-01-13,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,SAN SIMÓN TOLNAHUAC,CUAUHTEMOC,19.4568457939744,-99.1400932501542
14995,2023,Enero,2023-01-13,2024-11-11T23:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,48,FISICA,CONDESA,CUAUHTEMOC,19.4160377179544,-99.1702562600076
14996,2023,Enero,2023-01-13,2024-11-11T20:40:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,32,FISICA,ROMA NORTE,CUAUHTEMOC,19.4194296265201,-99.1576141096702
