_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
18900,2023,Noviembre,2023-11-23,2024-11-11 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,53,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.45433284405,-99.1370874299657
18902,2023,Noviembre,2023-11-23,2024-11-11 19:58:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,BUENAVISTA,CUAUHTEMOC,19.4391529598837,-99.1489371703951
18904,2023,Noviembre,2023-11-23,2024-11-11 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,MORELOS,CUAUHTEMOC,19.450491473466,-99.127034250377
18906,2023,Noviembre,2023-11-23,2024-11-11 21:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,62,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4428406591968,-99.1630697304662
18923,2023,Noviembre,2023-11-23,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,ATLAMPA,CUAUHTEMOC,19.4637099504003,-99.1565233496327
18930,2023,Noviembre,2023-11-22,2024-11-11 13:10:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,46,FISICA,CENTRO,CUAUHTEMOC,19.4304167756857,-99.1424378896827
18931,2023,Noviembre,2023-11-25,2024-11-11 05:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4340575861147,-99.139897670126
18942,2023,Noviembre,2023-11-25,2024-11-11 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.4353578580027,-99.1469165697586
18946,2023,Noviembre,2023-11-25,2024-11-11 15:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,CENTRO,CUAUHTEMOC,19.4337643427712,-99.141208829942
18949,2023,Noviembre,2023-11-25,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,60,FISICA,CENTRO,CUAUHTEMOC,19.432668731973,-99.1461856703924
18950,2023,Noviembre,2023-11-25,2024-11-11 15:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4282311112214,-99.1446878300055
18952,2023,Noviembre,2023-11-25,2024-11-11 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,CENTRO,CUAUHTEMOC,19.4313308023782,-99.1424144799955
18954,2023,Noviembre,2023-11-24,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,CENTRO,CUAUHTEMOC,19.4338995003411,-99.1490903198355
18955,2023,Noviembre,2023-11-25,2024-11-11 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,26,FISICA,CENTRO,CUAUHTEMOC,19.4342143243344,-99.141522819963
18959,2023,Noviembre,2023-11-25,2024-11-11 09:35:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,CENTRO,CUAUHTEMOC,19.4334437010143,-99.1363031603399
18961,2023,Noviembre,2023-11-25,2024-11-11 22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,18,FISICA,CENTRO,CUAUHTEMOC,19.4326722303204,-99.1462069499885
18962,2023,Noviembre,2023-11-24,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,CENTRO,CUAUHTEMOC,19.433356765842,-99.1450453701637
19010,2023,Noviembre,2023-11-29,2024-11-11 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4598755471054,-99.1228960500092
19012,2023,Noviembre,2023-11-29,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4237386068733,-99.1321063002116
19013,2023,Noviembre,2023-11-28,2024-11-11 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,61,FISICA,TRANSITO,CUAUHTEMOC,19.4167366496312,-99.128824859792
19014,2023,Noviembre,2023-11-27,2024-11-11 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,DOCTORES,CUAUHTEMOC,19.4120632218061,-99.1455441702011
19015,2023,Noviembre,2023-11-25,2024-11-11 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,DOCTORES,CUAUHTEMOC,19.4103094621708,-99.1458689700063
19017,2023,Noviembre,2023-11-29,2024-11-11 20:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,DOCTORES,CUAUHTEMOC,19.4133027771042,-99.1455602597633
19021,2023,Noviembre,2023-11-29,2024-11-11 10:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,36,FISICA,TRANSITO,CUAUHTEMOC,19.4143263692171,-99.1290008100082
19023,2023,Noviembre,2023-11-29,2024-11-11 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,DOCTORES,CUAUHTEMOC,19.4218183632539,-99.143252069646
19024,2023,Noviembre,2023-11-27,2024-11-11 06:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,19,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.4126992716205,-99.1299927200602
19025,2023,Noviembre,2023-11-29,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,GUERRERO,CUAUHTEMOC,19.4431392697816,-99.1463742598905
19026,2023,Noviembre,2023-11-29,2024-11-11 21:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,25,FISICA,DOCTORES,CUAUHTEMOC,19.4247294075134,-99.1426059396051
19027,2023,Noviembre,2023-11-29,2024-11-11 16:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,23,FISICA,DOCTORES,CUAUHTEMOC,19.4143155389493,-99.1452531304002
19028,2023,Noviembre,2023-11-29,2024-11-11 22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,47,FISICA,CENTRO,CUAUHTEMOC,19.424740314306305,-99.1424462199876
19029,2023,Noviembre,2023-11-29,2024-11-11 21:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,GUERRERO,CUAUHTEMOC,19.4434025780994,-99.1478126899023
19030,2023,Noviembre,2023-11-29,2024-11-11 14:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,53,FISICA,GUERRERO,CUAUHTEMOC,19.4431655090928,-99.1463241797611
19031,2023,Noviembre,2023-11-29,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,60,FISICA,DOCTORES,CUAUHTEMOC,19.4215469835707,-99.1432637195627
19032,2023,Noviembre,2023-11-29,2024-11-11 23:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,GUERRERO,CUAUHTEMOC,19.4431664061755,-99.1463772298655
19035,2023,Noviembre,2023-11-28,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,55,FISICA,GUERRERO,CUAUHTEMOC,19.4436817971873,-99.1426581099092
19038,2023,Noviembre,2023-11-29,2024-11-11 22:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,BUENAVISTA,CUAUHTEMOC,19.4402751315925,-99.1537366703728
19039,2023,Noviembre,2023-11-30,2024-11-11 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,62,FISICA,GUERRERO,CUAUHTEMOC,19.4428319707736,-99.144192339774
19040,2023,Noviembre,2023-11-30,2024-11-11 15:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,14,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4410918436403,-99.1585367896958
19041,2023,Noviembre,2023-11-30,2024-11-11 15:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,12,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4410918436403,-99.1585367896958
19043,2023,Noviembre,2023-11-30,2024-11-11 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.4127093894606,-99.1293650900823
19044,2023,Noviembre,2023-11-30,2024-11-11 15:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,27,FISICA,GUERRERO,CUAUHTEMOC,19.4432164155076,-99.1463917495347
19048,2023,Noviembre,2023-11-20,2024-11-11 19:06:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,OBRERA,CUAUHTEMOC,19.4172165820939,-99.1382539303877
19049,2023,Noviembre,2023-11-28,2024-11-11 23:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,GUERRERO,CUAUHTEMOC,19.4431871555117,-99.1463998000191
19051,2023,Noviembre,2023-11-30,2024-11-11 16:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,28,FISICA,GUERRERO,CUAUHTEMOC,19.442103552935,-99.1400724600577
19052,2023,Noviembre,2023-11-30,2024-11-11 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,29,FISICA,JUÁREZ,CUAUHTEMOC,19.4261315881446,-99.1562690597444
19053,2023,Noviembre,2023-11-30,2024-11-11 19:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,57,FISICA,DOCTORES,CUAUHTEMOC,19.416483697705,-99.1437712298272
19055,2023,Noviembre,2023-11-30,2024-11-11 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,34,FISICA,DOCTORES,CUAUHTEMOC,19.4171934284103,-99.147180320077
19057,2023,Noviembre,2023-11-30,2024-11-11 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,51,FISICA,DOCTORES,CUAUHTEMOC,19.4169314483474,-99.1437256303639
19058,2023,Noviembre,2023-11-30,2024-11-11 07:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,56,FISICA,OBRERA,CUAUHTEMOC,19.409089248277,-99.1419820601981
19059,2023,Noviembre,2023-11-27,2024-11-11 18:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,DOCTORES,CUAUHTEMOC,19.4169248623341,-99.1437229203857
19060,2023,Noviembre,2023-11-30,2024-11-11 22:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,31,FISICA,DOCTORES,CUAUHTEMOC,19.4168631373249,-99.1437122198802
19062,2023,Noviembre,2023-11-30,2024-11-11 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,37,FISICA,GUERRERO,CUAUHTEMOC,19.4431694608778,-99.1463434700603
19067,2023,Noviembre,2023-11-30,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,BUENAVISTA,CUAUHTEMOC,19.4460794839324,-99.1519492195357
19071,2023,Diciembre,2023-12-01,2024-11-11 11:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,40,FISICA,BUENAVISTA,CUAUHTEMOC,19.4484327368036,-99.1468615801282
19073,2023,Noviembre,2023-11-30,2024-11-11 18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,CENTRO,CUAUHTEMOC,19.4263667934148,-99.1309319402629
19075,2023,Noviembre,2023-11-25,2024-11-11 04:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,JUÁREZ,CUAUHTEMOC,19.4235349753345,-99.169145910077
19083,2023,Diciembre,2023-12-02,2024-11-11 02:27:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,JUÁREZ,CUAUHTEMOC,19.4246289311695,-99.162830109679
19090,2023,Noviembre,2023-11-30,2024-11-11 00:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,69,FISICA,CENTRO,CUAUHTEMOC,19.4351818101881,-99.1455173501299
19094,2023,Diciembre,2023-12-02,2024-11-11 03:50:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,CENTRO,CUAUHTEMOC,19.4310335914944,-99.1413315400658
19095,2023,Diciembre,2023-12-02,2024-11-11 20:18:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,CENTRO,CUAUHTEMOC,19.4370983875386,-99.1461396203181
19105,2023,Diciembre,2023-12-03,2024-11-11 19:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,43,FISICA,TRANSITO,CUAUHTEMOC,19.4144909780238,-99.1346006703284
19112,2023,Diciembre,2023-12-04,2024-11-11 10:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,OBRERA,CUAUHTEMOC,19.4221926262418,-99.1337066004118
19114,2023,Diciembre,2023-12-01,2024-11-11 01:55:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,32,FISICA,TRANSITO,CUAUHTEMOC,19.4159105641962,-99.1345820703636
19120,2023,Diciembre,2023-12-01,2024-11-11 20:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,CENTRO,CUAUHTEMOC,19.4266533440067,-99.1256005597897
19124,2023,Diciembre,2023-12-04,2024-11-11 18:45:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,25,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4560872530362,-99.1447225203704
19128,2023,Diciembre,2023-12-05,2024-11-11 09:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,24,FISICA,MORELOS,CUAUHTEMOC,19.4524754839642,-99.1280416401385
19130,2023,Diciembre,2023-12-05,2024-11-11 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,43,FISICA,MORELOS,CUAUHTEMOC,19.4522669103667,-99.1280722598772
19131,2023,Diciembre,2023-12-05,2024-11-11 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,33,FISICA,PERALVILLO,CUAUHTEMOC,19.4616900876915,-99.1406008599743
19132,2023,Diciembre,2023-12-04,2024-11-11 06:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4576783120489,-99.1389056099935
19136,2023,Diciembre,2023-12-05,2024-11-11 03:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,CENTRO,CUAUHTEMOC,19.4430550863026,-99.1310310995245
19137,2023,Diciembre,2023-12-05,2024-11-11 15:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,EX-HIPÓDROMO DE PERALVILLO,CUAUHTEMOC,19.4594342797869,-99.1388569802435
19138,2023,Diciembre,2023-12-05,2024-11-11 17:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,45,FISICA,PERALVILLO,CUAUHTEMOC,19.4619872376382,-99.1339440600641
19139,2023,Diciembre,2023-12-05,2024-11-11 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,40,FISICA,CENTRO,CUAUHTEMOC,19.4289035343421,-99.1304995700929
19150,2023,Diciembre,2023-12-05,2024-11-11 17:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,58,FISICA,CENTRO,CUAUHTEMOC,19.4379148973943,-99.1274014204668
19153,2023,Noviembre,2023-11-15,2024-11-11 19:40:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,ROMA NORTE,CUAUHTEMOC,19.4206691432661,-99.1591429696485
19170,2023,Noviembre,2023-11-28,2024-11-11 20:15:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,GUERRERO,CUAUHTEMOC,19.4376487736501,-99.1464751699128
19172,2023,Noviembre,2023-11-29,2024-11-11 11:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,33,FISICA,GUERRERO,CUAUHTEMOC,19.4429927258648,-99.1454367902348
19175,2023,Noviembre,2023-11-28,2024-11-11 21:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,BUENAVISTA,CUAUHTEMOC,19.4401184760009,-99.1516906295627
19177,2023,Noviembre,2023-11-24,2024-11-11 15:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,28,FISICA,BUENAVISTA,CUAUHTEMOC,19.4462273784392,-99.1526699998269
19181,2023,Diciembre,2023-12-07,2024-11-11 20:28:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,34,FISICA,CENTRO,CUAUHTEMOC,19.4241517730616,-99.1391353000378
19187,2023,Diciembre,2023-12-08,2024-11-11 13:25:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4488351283687,-99.1343140797834
19194,2023,Diciembre,2023-12-04,2024-11-11 14:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,27,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4553206102952,-99.1429880302838
19196,2023,Septiembre,2023-09-20,2024-11-11 13:00:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,36,FISICA,MORELOS,CUAUHTEMOC,19.4435552532831,-99.1308161602281
19204,2023,Diciembre,2023-12-10,2024-11-11 06:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,20,FISICA,MORELOS,CUAUHTEMOC,19.4441253375928,-99.1383250096655
19206,2023,Diciembre,2023-12-06,2024-11-11 12:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,16,FISICA,CENTRO,CUAUHTEMOC,19.4265162933559,-99.125536339752
19208,2023,Diciembre,2023-12-10,2024-11-11 04:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,38,FISICA,BUENAVISTA,CUAUHTEMOC,19.4392741975151,-99.1491423501556
19218,2023,Diciembre,2023-12-11,2024-11-11 15:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,23,FISICA,BUENAVISTA,CUAUHTEMOC,19.4485962128503,-99.1526934204231
